"cell","flow","bin","recruit"
601,1000,"bin_1",0.512105454545455
602,2500,"bin_4",0.7409
603,1000,"bin_1",0.512105454545455
604,2000,"bin_3",0.71788
605,2000,"bin_3",0.71788
606,2000,"bin_3",0.71788
607,2000,"bin_3",0.71788
608,2500,"bin_4",0.7409
609,2500,"bin_4",0.7409
610,2500,"bin_4",0.7409
611,3000,"bin_5",0.73986
614,4000,"bin_7",0.636992727272727
615,3000,"bin_5",0.73986
624,4000,"bin_7",0.636992727272727
625,4000,"bin_7",0.636992727272727
626,4000,"bin_7",0.636992727272727
629,4000,"bin_7",0.636992727272727
630,1000,"bin_1",0.512105454545455
631,1000,"bin_1",0.512105454545455
632,1000,"bin_1",0.512105454545455
633,1000,"bin_1",0.512105454545455
648,1000,"bin_1",0.512105454545455
650,1000,"bin_1",0.512105454545455
651,1000,"bin_1",0.512105454545455
652,1000,"bin_1",0.512105454545455
653,1000,"bin_1",0.512105454545455
654,1000,"bin_1",0.512105454545455
655,1000,"bin_1",0.512105454545455
656,1000,"bin_1",0.512105454545455
657,1000,"bin_1",0.512105454545455
658,1000,"bin_1",0.512105454545455
659,1000,"bin_1",0.512105454545455
660,1000,"bin_1",0.512105454545455
661,1000,"bin_1",0.512105454545455
662,1000,"bin_1",0.512105454545455
663,1000,"bin_1",0.512105454545455
664,1000,"bin_1",0.512105454545455
665,1000,"bin_1",0.512105454545455
666,1000,"bin_1",0.512105454545455
667,1000,"bin_1",0.512105454545455
668,1000,"bin_1",0.512105454545455
669,2000,"bin_3",0.71788
670,1000,"bin_1",0.512105454545455
671,1000,"bin_1",0.512105454545455
672,1000,"bin_1",0.512105454545455
673,1000,"bin_1",0.512105454545455
675,1000,"bin_1",0.512105454545455
676,1500,"bin_2",0.60272
677,1000,"bin_1",0.512105454545455
678,1500,"bin_2",0.60272
679,1500,"bin_2",0.60272
680,2000,"bin_3",0.71788
681,2500,"bin_4",0.7409
682,2500,"bin_4",0.7409
683,2000,"bin_3",0.71788
684,2500,"bin_4",0.7409
685,2000,"bin_3",0.71788
686,2000,"bin_3",0.71788
689,3000,"bin_5",0.73986
699,4000,"bin_7",0.636992727272727
700,4000,"bin_7",0.636992727272727
701,4000,"bin_7",0.636992727272727
704,1000,"bin_1",0.512105454545455
705,1000,"bin_1",0.512105454545455
706,1000,"bin_1",0.512105454545455
707,1000,"bin_1",0.512105454545455
724,1000,"bin_1",0.512105454545455
725,1000,"bin_1",0.512105454545455
726,1000,"bin_1",0.512105454545455
727,2500,"bin_4",0.7409
728,1000,"bin_1",0.512105454545455
729,1000,"bin_1",0.512105454545455
730,1000,"bin_1",0.512105454545455
731,1000,"bin_1",0.512105454545455
732,1000,"bin_1",0.512105454545455
733,1000,"bin_1",0.512105454545455
734,1000,"bin_1",0.512105454545455
735,1000,"bin_1",0.512105454545455
736,1000,"bin_1",0.512105454545455
737,1000,"bin_1",0.512105454545455
739,2000,"bin_3",0.71788
740,1000,"bin_1",0.512105454545455
741,1000,"bin_1",0.512105454545455
742,1000,"bin_1",0.512105454545455
743,1000,"bin_1",0.512105454545455
744,1000,"bin_1",0.512105454545455
745,1000,"bin_1",0.512105454545455
746,1500,"bin_2",0.60272
747,2500,"bin_4",0.7409
748,1000,"bin_1",0.512105454545455
749,2000,"bin_3",0.71788
750,1000,"bin_1",0.512105454545455
751,1500,"bin_2",0.60272
752,1500,"bin_2",0.60272
753,1000,"bin_1",0.512105454545455
754,2000,"bin_3",0.71788
756,1500,"bin_2",0.60272
757,1500,"bin_2",0.60272
758,1500,"bin_2",0.60272
759,1500,"bin_2",0.60272
760,1500,"bin_2",0.60272
761,1500,"bin_2",0.60272
762,2000,"bin_3",0.71788
763,2000,"bin_3",0.71788
764,2000,"bin_3",0.71788
765,2000,"bin_3",0.71788
766,2000,"bin_3",0.71788
767,2000,"bin_3",0.71788
768,4000,"bin_7",0.636992727272727
769,2500,"bin_4",0.7409
777,4000,"bin_7",0.636992727272727
779,2500,"bin_4",0.7409
782,2500,"bin_4",0.7409
783,2500,"bin_4",0.7409
784,2500,"bin_4",0.7409
785,1000,"bin_1",0.512105454545455
786,1000,"bin_1",0.512105454545455
787,1000,"bin_1",0.512105454545455
788,1000,"bin_1",0.512105454545455
808,3000,"bin_5",0.73986
810,1000,"bin_1",0.512105454545455
811,2000,"bin_3",0.71788
812,1000,"bin_1",0.512105454545455
813,1500,"bin_2",0.60272
814,1500,"bin_2",0.60272
815,4000,"bin_7",0.636992727272727
817,1000,"bin_1",0.512105454545455
818,4000,"bin_7",0.636992727272727
819,1000,"bin_1",0.512105454545455
820,1000,"bin_1",0.512105454545455
821,1000,"bin_1",0.512105454545455
822,1000,"bin_1",0.512105454545455
823,1000,"bin_1",0.512105454545455
824,1000,"bin_1",0.512105454545455
825,1000,"bin_1",0.512105454545455
826,1000,"bin_1",0.512105454545455
827,1000,"bin_1",0.512105454545455
828,1000,"bin_1",0.512105454545455
829,1000,"bin_1",0.512105454545455
830,1000,"bin_1",0.512105454545455
831,1000,"bin_1",0.512105454545455
832,1000,"bin_1",0.512105454545455
833,1000,"bin_1",0.512105454545455
834,1000,"bin_1",0.512105454545455
835,1000,"bin_1",0.512105454545455
836,1000,"bin_1",0.512105454545455
837,1000,"bin_1",0.512105454545455
838,1000,"bin_1",0.512105454545455
839,1000,"bin_1",0.512105454545455
840,1500,"bin_2",0.60272
841,1000,"bin_1",0.512105454545455
842,1000,"bin_1",0.512105454545455
843,2000,"bin_3",0.71788
844,1000,"bin_1",0.512105454545455
845,1000,"bin_1",0.512105454545455
846,2500,"bin_4",0.7409
847,1500,"bin_2",0.60272
848,1000,"bin_1",0.512105454545455
849,1500,"bin_2",0.60272
850,2500,"bin_4",0.7409
851,1500,"bin_2",0.60272
852,1500,"bin_2",0.60272
853,1500,"bin_2",0.60272
854,1500,"bin_2",0.60272
855,1500,"bin_2",0.60272
856,2000,"bin_3",0.71788
857,2000,"bin_3",0.71788
858,2000,"bin_3",0.71788
859,2000,"bin_3",0.71788
860,2000,"bin_3",0.71788
861,2000,"bin_3",0.71788
862,2500,"bin_4",0.7409
863,4000,"bin_7",0.636992727272727
864,4000,"bin_7",0.636992727272727
865,4000,"bin_7",0.636992727272727
866,4000,"bin_7",0.636992727272727
868,2500,"bin_4",0.7409
871,2000,"bin_3",0.71788
872,2000,"bin_3",0.71788
873,1500,"bin_2",0.60272
874,3000,"bin_5",0.73986
876,4000,"bin_7",0.636992727272727
877,4000,"bin_7",0.636992727272727
878,2500,"bin_4",0.7409
879,2500,"bin_4",0.7409
880,1000,"bin_1",0.512105454545455
881,1000,"bin_1",0.512105454545455
882,1000,"bin_1",0.512105454545455
883,1000,"bin_1",0.512105454545455
908,1000,"bin_1",0.512105454545455
909,1000,"bin_1",0.512105454545455
910,1000,"bin_1",0.512105454545455
911,1000,"bin_1",0.512105454545455
912,1000,"bin_1",0.512105454545455
913,1000,"bin_1",0.512105454545455
914,1000,"bin_1",0.512105454545455
915,1000,"bin_1",0.512105454545455
916,1000,"bin_1",0.512105454545455
917,1000,"bin_1",0.512105454545455
918,1000,"bin_1",0.512105454545455
919,1000,"bin_1",0.512105454545455
920,1500,"bin_2",0.60272
921,1000,"bin_1",0.512105454545455
922,1000,"bin_1",0.512105454545455
923,1000,"bin_1",0.512105454545455
924,1000,"bin_1",0.512105454545455
925,1000,"bin_1",0.512105454545455
926,1000,"bin_1",0.512105454545455
927,1000,"bin_1",0.512105454545455
928,1000,"bin_1",0.512105454545455
929,1000,"bin_1",0.512105454545455
930,1000,"bin_1",0.512105454545455
931,1000,"bin_1",0.512105454545455
932,1000,"bin_1",0.512105454545455
933,1000,"bin_1",0.512105454545455
934,1000,"bin_1",0.512105454545455
935,1000,"bin_1",0.512105454545455
