"","cell","natural","current_operations","combined_operations","combined_operations_AWSA","x","y","z"
"2050",2354,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507332,737247,4603
"2051",2355,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507330,737237,4603
"2052",2356,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507346,737266,4603
"2053",2357,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507344,737255,4603
"2054",2358,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507377,737328,4604
"2055",2359,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507375,737317,4604
"2056",2360,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507373,737306,4604
"2057",2361,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507371,737296,4604
"2058",2362,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507358,737281,4604
"2059",2363,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507356,737271,4604
"2060",2364,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507368,737285,4604
"2061",2365,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507394,737365,4604
"2062",2366,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507392,737354,4604
"2063",2367,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507390,737343,4604
"2064",2368,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507388,737331,4604
"2065",2369,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507409,737385,4604
"2066",2370,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507405,737374,4605
"2067",2371,0.074890372588157,0.0833544190064795,0.0738879070949011,0.0738324206133188,2507420,737404,4605
"2068",2372,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507419,737392,4605
"2069",2374,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507430,737409,4605
"2070",2375,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507440,737427,4605
"2071",2376,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507451,737430,4604
"2072",2377,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507463,737431,4603
"2073",2378,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507475,737436,4603
"2074",2379,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507486,737447,4604
"2075",2380,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507496,737461,4605
"2076",2381,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507509,737467,4606
"2077",2382,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507522,737476,4606
"2078",2383,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507559,737514,4606
"2079",2384,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507553,737497,4606
"2080",2385,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507535,737480,4606
"2081",2386,0.200218086683775,0.215637403494993,0.199017948829613,0.199154675843119,2507548,737484,4606
"2082",2387,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507575,737520,4607
"2083",2388,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507590,737528,4607
"2084",2389,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507606,737536,4607
"2085",2390,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507622,737545,4607
"2086",2391,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507638,737555,4606
"2087",2392,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507655,737565,4606
"2088",2393,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507671,737575,4606
"2089",2394,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507687,737588,4607
"2090",2395,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507705,737599,4608
"2091",2406,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507918,737753,4608
"2092",2407,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507901,737735,4609
"2093",2408,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507941,737770,4608
"2094",2441,0.074890372588157,0.0833544190064795,0.0738879070949011,0.0738324206133188,2507041,737125,4602
"2095",2442,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507104,737231,4597
"2096",2443,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507105,737241,4597
"2097",2444,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507105,737252,4597
"2098",2445,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507106,737263,4597
"2099",2446,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507103,737274,4597
"2100",2447,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507104,737285,4597
"2101",2448,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507104,737295,4597
"2102",2449,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507105,737306,4597
"2103",2450,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507094,737222,4598
"2104",2451,0.200218086683775,0.215637403494993,0.199017948829613,0.199154675843119,2507084,737203,4602
"2105",2452,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507084,737213,4601
"2106",2453,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507074,737183,4602
"2107",2454,0.074890372588157,0.0833544190064795,0.0738879070949011,0.0738324206133188,2507074,737194,4602
"2108",2455,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507064,737164,4601
"2109",2456,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507064,737175,4602
"2110",2457,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507053,737151,4600
"2111",2458,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507054,737162,4601
"2112",2459,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507042,737136,4601
"2113",2460,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507043,737147,4600
"2114",2461,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507105,737317,4597
"2115",2462,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507116,737347,4597
"2116",2463,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507105,737327,4597
"2117",2464,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507106,737338,4597
"2118",2465,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507138,737374,4597
"2119",2466,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507127,737366,4597
"2120",2467,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507117,737357,4597
"2121",2468,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507157,737446,4597
"2122",2469,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507170,737465,4598
"2123",2470,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507161,737456,4597
"2124",2471,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507174,737475,4598
"2125",2472,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507178,737485,4598
"2126",2473,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507138,737385,4597
"2127",2474,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507139,737395,4597
"2128",2475,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507140,737406,4597
"2129",2476,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507140,737417,4597
"2130",2477,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507141,737427,4597
"2131",2478,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507139,737438,4597
"2132",2479,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507241,737591,4599
"2133",2480,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507191,737504,4598
"2134",2481,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507181,737496,4597
"2135",2482,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507194,737515,4598
"2136",2483,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507198,737525,4597
"2137",2484,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507211,737544,4598
"2138",2485,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507201,737535,4597
"2139",2486,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507215,737554,4598
"2140",2487,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507218,737565,4598
"2141",2488,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507225,737579,4598
"2142",2489,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507506,737914,4601
"2143",2490,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507494,737907,4602
"2144",2491,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507489,737897,4601
"2145",2492,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507483,737887,4601
"2146",2493,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507477,737877,4601
"2147",2494,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507467,737868,4601
"2148",2495,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507428,737812,4601
